"ServiceID","ToDate","FromDate","ID","AmtProdAudioBook","AmtLoanAudioBook","AmtPurchAuidoBook","AmtLoanEBook","AmtPurchEBook","AmtProdEBook","AmtSubscription","AmtSettleCatEBooks","AmtSettleUseAudioBook","AmtSettleUseEBooks","AmtSettleCatAudioBooks","OrderCampaignId","Author","Qty","Currency","TotalAmt","AmtPerPcs","IdentifyerCode","Product","TitleAndCode","Entity","invoiceSpecType","EBookAggregatedAmt","AudioBookAggregatedAmt","EBookUnitLicenseAmt","AudioBookUnitLicenseAmt","Format","AudioBookExtendedDistAmt","EBookExtendedDistAmt","Ebook20UsersAmt","Audio20UsersAmt","EbookLifelongAmt","AudioLifelongAmt","Ebook1YearAmt","Audio1YearAmt","AudioSchoolLoanAmt","EbookSchoolLoanAmt","EbookSchoolLoanQty","AudioSchoolLoanQty"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","9","SEK","8.67",".96","9789189835719","Dorbe ett troll inte som andra","9789189835719 - Dorbe ett troll inte som andra", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","2","SEK","1.93",".97","9789189835719","Dorbe ett troll inte som andra","9789189835719 - Dorbe ett troll inte som andra", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","8","SEK","8.01","1.00","9789189835719","Dorbe ett troll inte som andra","9789189835719 - Dorbe ett troll inte som andra", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","14","SEK","14.21","1.02","9789189835719","Dorbe ett troll inte som andra","9789189835719 - Dorbe ett troll inte som andra", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","27","SEK","27.77","1.03","9789189835719","Dorbe ett troll inte som andra","9789189835719 - Dorbe ett troll inte som andra", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","15","SEK","17.38","1.16","9789189835719","Dorbe ett troll inte som andra","9789189835719 - Dorbe ett troll inte som andra", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","1","SEK","3.04","3.04","9789189835665","Heart Diamond, kraften i dig","9789189835665 - Heart Diamond, kraften i dig", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","2","SEK","6.31","3.16","9789189835665","Heart Diamond, kraften i dig","9789189835665 - Heart Diamond, kraften i dig", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","6","SEK","19.20","3.20","9789189835665","Heart Diamond, kraften i dig","9789189835665 - Heart Diamond, kraften i dig", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","2","SEK","6.48","3.24","9789189835665","Heart Diamond, kraften i dig","9789189835665 - Heart Diamond, kraften i dig", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","2","SEK","7.30","3.65","9789189835665","Heart Diamond, kraften i dig","9789189835665 - Heart Diamond, kraften i dig", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","1","SEK","4.00","4.00","9789189835719","Dorbe ett troll inte som andra","9789189835719 - Dorbe ett troll inte som andra", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Agregated","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","1","SEK","5.50","5.50","9789189835719","Dorbe ett troll inte som andra","9789189835719 - Dorbe ett troll inte som andra", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Agregated","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","4","SEK","36.00","9.00","9789189835665","Heart Diamond, kraften i dig","9789189835665 - Heart Diamond, kraften i dig", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","1","SEK","38.70","38.70","9789189835719","Dorbe ett troll inte som andra","9789189835719 - Dorbe ett troll inte som andra", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Buy","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Dohle, Charlotte","2","SEK","153.00","76.50","9789189835665","Heart Diamond, kraften i dig","9789189835665 - Heart Diamond, kraften i dig", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Buy","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Eddeborn, Gunilla","1","SEK","38.70","38.70","9789189835153","Hjärtats sånger: En resa genom livet","9789189835153 - Hjärtats sånger: En resa genom livet", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Buy","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Edelholt, Jan","1","SEK","51.30","51.30","9789190071144","Mannen utan värde","9789190071144 - Mannen utan värde", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Buy","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Edelholt, Jan","1","SEK","52.88","52.88","9789190071144","Mannen utan värde","9789190071144 - Mannen utan värde", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Edelholt, Jan","1","SEK","52.88","52.88","9789190071151","Coco - Mellan två världar","9789190071151 - Coco - Mellan två världar", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK",".98",".49","9789189739772","Bang bang - erotisk novell","9789189739772 - Bang bang - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK",".51",".51","9789189739772","Bang bang - erotisk novell","9789189739772 - Bang bang - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK",".52",".52","9789189739772","Bang bang - erotisk novell","9789189739772 - Bang bang - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","1.20",".60","9789189739772","Bang bang - erotisk novell","9789189739772 - Bang bang - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","1.82",".91","9789189835207","Hennes begär - erotisk novell","9789189835207 - Hennes begär - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","1.85",".93","9789189739499","Kättja med kedja - erotisk novell","9789189739499 - Kättja med kedja - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","1.88",".94","9789189739499","Kättja med kedja - erotisk novell","9789189739499 - Kättja med kedja - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","5","SEK","4.76",".95","9789189739499","Kättja med kedja - erotisk novell","9789189739499 - Kättja med kedja - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","1.99","1.00","9789189835207","Hennes begär - erotisk novell","9789189835207 - Hennes begär - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK","1.02","1.02","9789189739499","Kättja med kedja - erotisk novell","9789189739499 - Kättja med kedja - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","3","SEK","3.06","1.02","9789189835207","Hennes begär - erotisk novell","9789189835207 - Hennes begär - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","2.06","1.03","9789189739758","Kättja med kedja - erotisk novell","9789189739758 - Kättja med kedja - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","4","SEK","4.16","1.04","9789189739482","Passion vid havet - erotisk novell","9789189739482 - Passion vid havet - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","2.08","1.04","9789189739680","En smak av vår - erotisk novell","9789189739680 - En smak av vår - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","3","SEK","3.16","1.05","9789189739482","Passion vid havet - erotisk novell","9789189739482 - Passion vid havet - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK","1.06","1.06","9789189739758","Kättja med kedja - erotisk novell","9789189739758 - Kättja med kedja - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","2.13","1.07","9789189739680","En smak av vår - erotisk novell","9789189739680 - En smak av vår - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK","1.07","1.07","9789189739758","Kättja med kedja - erotisk novell","9789189739758 - Kättja med kedja - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK","1.08","1.08","9789189835207","Hennes begär - erotisk novell","9789189835207 - Hennes begär - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK","1.09","1.09","9789189739758","Kättja med kedja - erotisk novell","9789189739758 - Kättja med kedja - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","2.17","1.09","9789189835207","Hennes begär - erotisk novell","9789189835207 - Hennes begär - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","3","SEK","3.30","1.10","9789189739802","Het motion - erotisk novell","9789189739802 - Het motion - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","2.20","1.10","9789189835139","Hennes begär - erotisk novell","9789189835139 - Hennes begär - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK","1.11","1.11","9789189835016","Sommarlust - erotisk novell","9789189835016 - Sommarlust - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","2.25","1.13","9789189835610","Passion vid havet - erotisk novell","9789189835610 - Passion vid havet - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK","1.17","1.17","9789189739802","Het motion - erotisk novell","9789189739802 - Het motion - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","2.33","1.17","9789189835139","Hennes begär - erotisk novell","9789189835139 - Hennes begär - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","2.33","1.17","9789189835610","Passion vid havet - erotisk novell","9789189835610 - Passion vid havet - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","2.35","1.18","9789189835016","Sommarlust - erotisk novell","9789189835016 - Sommarlust - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK","1.18","1.18","9789189835610","Passion vid havet - erotisk novell","9789189835610 - Passion vid havet - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK","1.23","1.23","9789189739758","Kättja med kedja - erotisk novell","9789189739758 - Kättja med kedja - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK","1.32","1.32","9789189739802","Het motion - erotisk novell","9789189739802 - Het motion - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","2.63","1.32","9789189835139","Hennes begär - erotisk novell","9789189835139 - Hennes begär - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","2.65","1.33","9789189739802","Het motion - erotisk novell","9789189739802 - Het motion - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","5","SEK","6.64","1.33","9789189835016","Sommarlust - erotisk novell","9789189835016 - Sommarlust - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK","1.35","1.35","9789189835610","Passion vid havet - erotisk novell","9789189835610 - Passion vid havet - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK","1.67","1.67","9789189835016","Sommarlust - erotisk novell","9789189835016 - Sommarlust - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK","1.72","1.72","9789189835368","Svart lust - erotisk novell","9789189835368 - Svart lust - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK","1.84","1.84","9789189835375","Svart lust - erotisk novell","9789189835375 - Svart lust - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","1","SEK","1.90","1.90","9789189835375","Svart lust - erotisk novell","9789189835375 - Svart lust - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","2","SEK","3.86","1.93","9789189835368","Svart lust - erotisk novell","9789189835368 - Svart lust - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Ebook : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
6993,"2025-06-30","2025-04-01","FS540917",".00","322.80","2607.30","306.60","7774.60",".00",".00",".00",".00",".00",".00"," ","Ek, Agnes","4","SEK","7.71","1.93","9789189835375","Svart lust - erotisk novell","9789189835375 - Svart lust - erotisk novell", Media 24 / Digibook S6993,"Leverantör","1250.88","2183.50",".00",".00","Audio Book : Extended distribution","23154.81","4891.50",".00",".00",".00",".00",".00",".00",".00",".00","0","0"
